%wire wire_id endp_1_comp endp_1_conn endp_1_pin 
endp_2_comp endp_2_conn endp_2_pin wire_diameter
W1,,FAN_POS  ,P1,,PCB_1,P1,0.75
W2,,FAN_NEG  ,P1,,PCB_2,P1,0.75
W3,,BAT_POS  ,P1,,PCB_3,P1,0.75
W4,,BAT_NEG  ,P1,,PCB_4,P1,0.75
W5,,TRANS_POS,P1,,PCB_1,P1,0.75
W6,,TRANS_NEG,P1,,PCB_2,P1,0.75
